,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,if_ace,move_1,move_2,win1_mean,win2_mean,ss
244,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:13:47,4,4,245,2,1,0,3,15,30,1,1,2,124,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.416,9.26,2,112.0,3,1,2,0,3.2273828406310896,3.043024810940588,0.2,0.8,5.552670672233586
245,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:14:07,4,4,246,2,1,0,3,15,40,1,2,1,125,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.55,8.454,1,126.0,1,1,1,0,2.5592967784139455,2.9075763102625527,0.4,0.6,5.369103011277271
246,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:14:44,4,4,247,2,1,0,3,30,40,1,1,1,126,121,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,18.155,25.921,3,110.0,4,2,1,0,4.260868456077939,5.091267032871091,0.4,0.6,5.052777858514123
247,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:15:12,4,4,248,2,1,0,3,40,40,1,2,1,127,121,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.226,9.783,3,111.0,4,1,1,0,3.0374331268358814,3.1277787645548076,0.6,0.4,4.78263503444332
248,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:15:53,4,4,249,2,1,0,3,AD,40,1,2,1,128,121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.988,22.561,7,90.0,2,1,1,0,4.89775458756357,4.749842102638781,0.8,0.2,4.847366084577044
249,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:16:58,4,5,250,2,1,1,3,0,0,2,1,2,128,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,8.179,1,113.0,4,2,1,0,3.7483329627982624,2.859895102971436,0.8,0.2,5.0566391461358755
250,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:17:22,4,5,251,2,1,1,3,0,15,2,1,1,129,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.046,4.252,2,129.0,2,1,1,0,3.323552316422896,2.0620378270051205,0.8,0.2,5.709948514365777
251,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:17:55,4,5,252,2,1,1,3,15,15,2,2,2,129,123,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.185,8.237,3,99.0,2,1,1,0,3.6311155310730614,2.8700174215499112,0.6,0.4,5.8284675929109895
252,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:18:44,4,5,253,2,1,1,3,15,30,2,1,2,129,124,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.359,7.683,3,123.0,3,1,1,0,4.044626064298157,2.7718225051398946,0.4,0.6,6.2667529795552435
253,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:19:13,4,5,254,2,1,1,3,15,40,2,1,1,130,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.312,4.519,2,128.0,3,1,1,0,3.508845964131227,2.1257939693206396,0.4,0.6,6.904564510469182
254,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:19:46,4,5,255,2,1,1,3,30,40,2,1,1,131,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.628,14.913,4,131.0,2,1,1,0,4.541805808266135,3.8617353612074456,0.6,0.4,7.190674917381076
255,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:20:21,4,5,256,2,1,1,3,40,40,2,1,2,131,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0,11.521,3,131.0,3,1,1,0,3.605551275463989,3.3942598604113976,0.4,0.6,7.37510007533237
256,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:20:54,4,5,257,2,1,1,3,40,AD,2,1,2,131,126,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,1.001,1,116.0,3,2,1,1,1.3656500283747663,1.000499875062461,0.4,0.6,7.44137937087477
257,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:22:58,4,6,258,2,1,1,4,0,0,1,2,2,131,127,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.196,14.763,0,123.0,3,1,1,0,2.682536113456816,3.8422649570273,0.4,0.6,6.806654898748493
258,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:23:55,4,6,259,2,1,1,4,0,15,1,2,1,132,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.567,17.63,5,92.0,4,2,2,0,4.308944186224742,4.198809355043403,0.4,0.6,6.674892172085178
259,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:25:03,4,6,260,2,1,1,4,15,15,1,1,1,133,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.312,3.127,1,113.0,4,1,2,0,1.520526224699857,1.7683325479106016,0.4,0.6,6.222639312153543
260,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:25:28,4,6,261,2,1,1,4,30,15,1,1,1,134,127,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.729,34.339,5,113.0,4,2,1,0,4.552911156611778,5.859948805237124,0.6,0.4,5.467808167295905
261,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:26:04,4,6,262,2,1,1,4,40,15,1,1,1,135,127,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,131.0,3,1,1,1,0.0,0.0,0.8,0.2,
262,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:27:02,4,7,263,2,1,2,4,0,0,2,1,1,136,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.051,71.082,16,126.0,1,1,2,0,8.127176631524629,8.431014173870187,1.0,0.0,
263,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:28:08,4,7,264,2,1,2,4,15,0,2,2,1,137,127,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.41,4.731,0,123.0,4,2,2,0,2.3259406699226015,2.1750862051881987,1.0,0.0,
264,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:28:56,4,7,265,2,1,2,4,30,0,2,1,2,137,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.454,4.538,1,129.0,1,2,2,0,2.5404723970159564,2.1302582003128165,0.8,0.2,
265,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:29:21,4,7,266,2,1,2,4,30,15,2,1,1,138,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.555,5.758,2,129.0,4,2,1,0,2.356904749878535,2.3995832971580713,0.8,0.2,
266,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:29:54,4,7,267,2,1,2,4,40,15,2,1,2,138,129,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.044,7.425,3,129.0,1,2,1,0,3.4704466571321912,2.7248853186877424,0.6,0.4,
267,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:30:31,4,7,268,2,1,2,4,40,30,2,1,1,139,129,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,11.127,11.612,2,129.0,4,2,1,0,3.335715815233666,3.4076384784774336,0.6,0.4,
268,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:32:27,4,8,269,2,1,3,4,0,0,1,1,1,140,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.269,23.931,7,123.0,3,2,2,0,5.410083178658161,4.8919321336257315,0.6,0.4,
269,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:33:01,4,8,270,2,1,3,4,15,0,1,2,1,141,129,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,12.344,3,90.0,4,2,1,0,2.2737634001804143,3.5134029088620053,0.8,0.2,5.642733141835123
270,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:33:45,4,8,271,2,1,3,4,30,0,1,2,2,141,130,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.901,6.558,0,123.0,1,2,1,0,2.213820227570432,2.560859230805161,0.6,0.4,5.518693595189797
271,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:34:24,4,8,272,2,1,3,4,30,15,1,1,1,142,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.559,2.69,1,113.0,1,1,1,0,1.59968746947646,1.6401219466856725,0.8,0.2,5.309298689397811
272,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:34:53,4,8,273,2,1,3,4,40,15,1,1,1,143,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559,5.6,1,115.0,4,1,1,0,2.1351814911149827,2.3664319132398464,0.8,0.2,5.269105850691865
273,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:35:32,4,9,274,2,1,4,4,0,0,2,1,2,143,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.958,3.314,1,108.0,4,2,2,0,2.637802115398348,1.8204395073717776,0.6,0.4,5.212961386039657
274,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:35:54,4,9,275,2,1,4,4,0,15,2,1,1,144,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.572,16.683,4,121.0,3,1,2,0,4.644566718220333,4.084482831399834,0.6,0.4,5.299351766331283
275,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:36:26,4,9,276,2,1,4,4,15,15,2,1,2,144,132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796,1.106,1,110.0,4,2,1,1,1.3401492454200763,1.0516653460107925,0.6,0.4,5.332091105076202
276,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:36:52,4,9,277,2,1,4,4,15,30,2,1,2,144,133,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.401,6.747,3,110.0,3,1,1,0,3.794864951483781,2.5974987969198366,0.4,0.6,5.978093811254885
277,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:37:21,4,9,278,2,1,4,4,15,40,2,2,2,144,134,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28.05,22.624,7,105.0,1,1,2,0,5.296225070746145,4.75646927878232,0.2,0.8,6.253500922918743
278,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:39:32,4,10,279,2,1,4,5,0,0,1,2,1,145,134,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.178,10.283,3,101.0,1,1,1,0,2.8597202660400196,3.2067117113953354,0.4,0.6,6.309363092833308
279,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:40:14,4,10,280,2,1,4,5,15,0,1,2,1,146,134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.464,9.553,3,92.0,2,1,1,0,3.0763614872118006,3.0907927785602194,0.4,0.6,6.509630987007519
280,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:41:00,4,10,281,2,1,4,5,30,0,1,1,2,146,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.671,18.724,4,124.0,1,1,1,0,3.958661389914525,4.327123756030096,0.4,0.6,6.08311094701016
281,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:41:32,4,10,282,2,1,4,5,30,15,1,1,1,147,135,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.211,41.728,11,121.0,3,1,2,0,5.933885742074918,6.459721356219632,0.6,0.4,5.959109265866428
282,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:42:16,4,10,283,2,1,4,5,40,15,1,1,2,147,136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.304,5.466,2,115.0,4,1,1,0,2.5107767722360346,2.337947818066092,0.6,0.4,5.759479280185947
283,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:42:48,4,10,284,2,1,4,5,40,30,1,2,2,147,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.374,24.586,6,95.0,4,1,1,0,4.286490405914844,4.958427169980416,0.4,0.6,5.216341178859153
284,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:43:49,4,10,285,2,1,4,5,40,40,1,1,1,148,137,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.086,13.871,3,129.0,3,2,2,0,3.014299255216708,3.7243791428907986,0.4,0.6,4.9700021084005614
285,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:44:23,4,10,286,2,1,4,5,AD,40,1,1,1,149,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.861,4.678,1,113.0,3,1,1,0,1.9649427472575378,2.162868465718616,0.6,0.4,4.998849473280613
286,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:45:10,4,11,287,2,1,5,5,0,0,2,1,2,149,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.701,6.51,1,125.0,1,2,1,0,3.8341883104511183,2.5514701644346145,0.4,0.6,5.252126247436529
287,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:45:48,4,11,288,2,1,5,5,0,15,2,2,1,150,138,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.826,11.492,2,92.0,4,1,2,0,3.2902887411289607,3.3899852507053776,0.6,0.4,5.318879093591233
288,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:46:28,4,11,289,2,1,5,5,15,15,2,1,2,150,139,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.067,25.256,9,130.0,1,1,1,0,5.105585177038965,5.025534797412112,0.6,0.4,5.413774719377365
289,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:47:15,4,11,290,2,1,5,5,15,30,2,1,1,151,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.319,11.144,4,113.0,3,1,2,0,4.161610265269923,3.338263021393012,0.6,0.4,5.47753194803707
290,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:47:51,4,11,291,2,1,5,5,30,30,2,2,1,152,139,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31.781,21.505,6,113.0,4,1,2,0,5.637463968842727,4.637348380270777,0.6,0.4,5.760562071283598
291,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:48:58,4,11,292,2,1,5,5,40,30,2,2,1,153,139,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.414,5.129,2,108.0,4,1,2,0,2.532587609540882,2.2647295644292718,0.8,0.2,6.077577629347177
292,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:50:55,4,12,293,2,1,6,5,0,0,1,2,2,153,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.084,26.436,8,112.0,2,1,2,0,6.00699592142362,5.14159508324022,0.6,0.4,6.3454798386402915
293,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:51:52,4,12,294,2,1,6,5,0,15,1,1,1,154,140,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.595,20.15,5,120.0,3,1,1,0,4.073696110413736,4.488875137492688,0.8,0.2,5.839282619509136
294,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:52:30,4,12,295,2,1,6,5,15,15,1,2,1,155,140,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.722,36.86,3,104.0,2,2,1,0,5.265168563303553,6.071243694664216,0.8,0.2,5.8450900104753
295,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:53:25,4,12,296,2,1,6,5,30,15,1,1,2,155,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.044,9.281,2,130.0,4,1,1,0,3.1692270350986216,3.0464733709651886,0.6,0.4,5.899296079669005
296,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:54:01,4,12,297,2,1,6,5,30,30,1,1,2,155,142,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.318,58.723,14,113.0,4,1,1,0,7.233118276372923,7.6630933701736925,0.4,0.6,5.650723706473306
297,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:55:02,4,12,298,2,1,6,5,30,40,1,1,1,156,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.056,1.509,1,129.0,2,1,1,0,1.4338758663147937,1.2284136111261548,0.6,0.4,5.537450964436219
298,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:55:34,4,12,299,2,1,6,5,40,40,1,1,1,157,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.292,32.582,1,128.0,3,1,1,0,3.5059948659403366,5.70806447055392,0.6,0.4,5.207804884156918
299,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:56:11,4,12,300,2,1,6,5,AD,40,1,1,1,158,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767,6.518,1,116.0,4,1,1,0,1.9408760908414529,2.553037406698147,0.6,0.4,4.872566010430511
