,ace,winner,double_fault,unf_err,break_pt_won,break_pt_missed,net_pt,net_pt_won,win1_mean,win2_mean
5567,1,1,0,0,0,0,0,0,0.8,0.2
5568,0,0,0,0,0,0,1,0,0.8,0.2
5569,0,0,0,0,0,0,0,0,0.6,0.4
5570,0,-1,0,0,0,0,-1,-1,0.4,0.6
5571,0,0,0,0,0,0,0,0,0.2,0.8
5572,1,1,0,0,0,0,0,0,0.2,0.8
5573,1,1,0,0,0,0,0,0,0.4,0.6
5574,0,0,-1,-1,0,0,0,0,0.4,0.6
5575,0,0,0,1,0,0,0,0,0.6,0.4
5576,0,0,0,0,0,0,1,0,0.6,0.4
5577,0,0,-1,-1,0,0,0,0,0.4,0.6
5578,0,0,0,0,0,0,0,0,0.4,0.6
5579,0,1,0,0,0,0,1,1,0.6,0.4
5580,0,0,0,0,0,0,0,0,0.4,0.6
5581,0,0,0,-1,0,0,1,0,0.4,0.6
5582,1,1,0,0,0,0,0,0,0.6,0.4
5583,0,1,0,0,0,0,-1,0,0.6,0.4
5584,0,0,0,0,0,0,0,0,0.4,0.6
5585,0,0,0,0,0,0,0,0,0.6,0.4
5586,0,0,0,1,0,0,-1,0,0.8,0.2
5587,0,-1,0,0,0,0,-1,-1,0.6,0.4
5588,0,0,0,0,0,0,1,1,0.6,0.4
5589,0,0,0,-1,0,0,0,0,0.6,0.4
5590,0,-1,0,0,0,0,1,0,0.4,0.6
5591,0,0,0,0,0,0,0,0,0.4,0.6
5592,0,0,0,0,0,0,-1,-1,0.4,0.6
5593,0,0,0,-1,0,0,0,0,0.2,0.8
5594,0,1,0,0,0,0,1,1,0.4,0.6
5595,0,1,0,0,0,0,1,1,0.6,0.4
5596,0,1,0,0,0,0,1,1,0.6,0.4
5597,0,0,0,0,0,0,1,1,0.8,0.2
5598,0,0,0,1,0,0,0,0,1.0,0.0
5599,0,1,0,0,0,0,-1,0,1.0,0.0
5600,0,0,0,0,0,0,0,0,0.8,0.2
5601,0,0,0,0,0,0,0,0,0.6,0.4
5602,0,0,0,0,0,0,0,0,0.4,0.6
5603,-1,-1,0,0,0,0,0,0,0.2,0.8
5604,0,0,0,0,0,0,1,1,0.2,0.8
5605,0,0,0,0,0,0,0,0,0.2,0.8
5606,0,0,0,0,0,0,1,1,0.4,0.6
5607,0,0,0,0,0,0,0,0,0.6,0.4
5608,0,0,0,0,0,0,0,0,0.6,0.4
5609,0,0,0,0,0,0,1,1,0.6,0.4
5610,0,0,0,-1,0,0,0,0,0.6,0.4
5611,0,0,0,0,0,0,0,0,0.6,0.4
5612,0,0,0,0,0,0,1,1,0.6,0.4
5613,0,0,0,0,0,0,0,0,0.6,0.4
5614,-1,-1,0,0,0,0,0,0,0.4,0.6
5615,0,0,0,0,0,0,0,0,0.4,0.6
5616,0,1,0,0,0,0,0,0,0.4,0.6
5617,0,1,0,0,0,0,0,0,0.4,0.6
5618,0,1,0,0,0,0,1,1,0.6,0.4
5619,1,1,0,0,0,0,0,0,0.8,0.2
5620,0,0,0,0,0,0,0,0,0.8,0.2
5621,0,0,0,-1,0,0,0,0,0.6,0.4
5622,0,-1,0,0,0,0,0,0,0.4,0.6
5623,-1,-1,0,0,0,0,0,0,0.2,0.8
5624,1,1,0,0,0,0,0,0,0.2,0.8
5625,0,0,0,-1,0,0,0,0,0.2,0.8
5626,0,0,0,1,0,0,-1,0,0.4,0.6
5627,1,1,0,0,0,0,0,0,0.6,0.4
5628,0,0,0,0,0,0,0,0,0.8,0.2
5629,0,0,0,0,0,0,-1,-1,0.6,0.4
5630,0,0,0,0,0,0,1,1,0.8,0.2
5631,-1,-1,0,0,0,0,0,0,0.6,0.4
5632,0,0,0,-1,0,0,0,0,0.4,0.6
5633,0,-1,0,0,0,0,0,0,0.2,0.8
5634,1,1,0,0,0,0,0,0,0.4,0.6
5635,0,0,0,1,0,0,0,0,0.4,0.6
5636,0,0,0,1,0,0,1,1,0.6,0.4
5637,0,1,0,0,0,0,1,1,0.8,0.2
5638,0,0,0,1,0,0,0,0,1.0,0.0
5639,0,0,0,0,0,0,0,0,0.8,0.2
5640,0,0,0,0,0,0,0,0,0.6,0.4
5641,0,0,0,0,0,0,0,0,0.4,0.6
5642,0,-1,0,0,0,0,-1,-1,0.2,0.8
5643,0,1,0,0,0,0,1,1,0.2,0.8
5644,0,0,0,0,0,0,0,0,0.4,0.6
5645,1,1,0,0,0,0,0,0,0.6,0.4
5646,0,0,0,0,0,0,0,0,0.8,0.2
5647,0,0,0,0,0,0,1,1,1.0,0.0
5648,0,0,0,0,0,0,0,0,0.8,0.2
5649,0,0,0,0,0,0,0,0,0.8,0.2
5650,0,1,0,0,0,0,0,0,0.8,0.2
5651,0,0,0,0,0,0,-1,-1,0.6,0.4
5652,0,0,0,0,1,0,1,1,0.6,0.4
5653,0,1,0,0,0,0,1,1,0.8,0.2
5654,0,0,0,0,0,0,0,0,0.8,0.2
5655,0,0,0,1,0,0,0,0,0.8,0.2
5656,0,0,0,0,0,0,1,0,0.8,0.2
5657,0,1,0,0,0,0,0,0,0.8,0.2
5658,-1,-1,0,0,0,0,0,0,0.6,0.4
5659,0,0,0,0,0,0,0,0,0.4,0.6
5660,0,0,0,-1,0,0,0,0,0.2,0.8
5661,-1,-1,0,0,0,0,0,0,0.2,0.8
5662,1,1,0,0,0,0,0,0,0.2,0.8
5663,0,0,0,0,0,0,0,0,0.4,0.6
5664,0,1,0,0,0,0,1,1,0.6,0.4
5665,0,0,-1,-1,0,0,0,0,0.6,0.4
5666,0,0,0,0,0,0,0,0,0.6,0.4
5667,0,0,0,1,0,0,0,0,0.6,0.4
5668,0,0,0,0,0,0,0,0,0.4,0.6
5669,0,-1,0,0,0,0,0,0,0.2,0.8
5670,0,0,0,-1,0,0,0,0,0.2,0.8
5671,0,0,0,0,0,0,0,0,0.2,0.8
5672,0,0,0,-1,0,0,0,0,0.0,1.0
5673,0,0,0,0,0,0,0,0,0.2,0.8
5674,0,1,0,0,0,0,1,1,0.4,0.6
5675,0,0,0,0,0,0,0,0,0.6,0.4
5676,0,0,0,-1,0,0,0,0,0.6,0.4
5677,0,0,0,0,0,0,1,1,0.8,0.2
5678,0,0,0,1,0,0,0,0,0.8,0.2
5679,-1,-1,0,0,0,0,0,0,0.6,0.4
5680,-1,-1,0,0,0,0,0,0,0.4,0.6
5681,0,-1,0,0,0,0,-1,-1,0.4,0.6
5682,-1,-1,0,0,0,0,0,0,0.2,0.8
5683,0,0,0,-1,0,0,0,0,0.0,1.0
5684,0,0,0,0,0,0,1,1,0.2,0.8
5685,0,-1,0,0,0,0,-1,-1,0.2,0.8
5686,0,-1,0,0,0,0,1,0,0.2,0.8
5687,0,0,0,0,0,0,0,0,0.4,0.6
5688,1,1,0,0,0,0,0,0,0.6,0.4
5689,1,1,0,0,0,0,0,0,0.6,0.4
5690,0,0,0,-1,0,0,0,0,0.6,0.4
5691,0,-1,0,0,0,0,-1,-1,0.6,0.4
5692,0,0,0,0,-1,0,0,0,0.4,0.6
5693,0,0,0,-1,0,0,0,0,0.2,0.8
5694,0,0,0,0,0,0,0,0,0.0,1.0
5695,0,0,0,0,0,0,0,0,0.0,1.0
5696,0,0,0,0,0,0,0,0,0.0,1.0
5697,0,0,0,0,0,0,0,0,0.2,0.8
5698,0,0,0,0,0,0,0,0,0.2,0.8
5699,0,0,0,-1,0,0,0,0,0.2,0.8
5700,0,1,0,0,0,0,1,1,0.4,0.6
5701,1,1,0,0,0,0,0,0,0.6,0.4
5702,1,1,0,0,0,0,0,0,0.6,0.4
5703,-1,-1,0,0,0,0,0,0,0.6,0.4
5704,-1,-1,0,0,0,0,0,0,0.6,0.4
5705,0,0,0,0,0,0,0,0,0.4,0.6
5706,0,0,0,0,0,0,-1,-1,0.2,0.8
5707,0,0,0,1,0,0,0,0,,
5708,0,0,0,0,0,0,-1,-1,,
5709,0,0,0,-1,0,0,0,0,,
5710,0,1,0,0,0,0,0,0,,
5711,0,0,0,-1,0,0,-1,-1,,
5712,0,0,0,0,0,0,0,0,0.4,0.6
5713,0,1,0,0,0,0,0,0,0.6,0.4
5714,0,0,0,1,0,0,0,0,0.8,0.2
5715,0,0,0,-1,0,0,0,0,0.6,0.4
5716,0,0,1,1,0,0,0,0,0.8,0.2
5717,0,-1,0,0,0,0,-1,-1,0.6,0.4
5718,0,-1,0,0,0,0,1,0,0.4,0.6
5719,0,0,0,0,0,0,0,0,0.2,0.8
5720,0,0,0,0,0,0,0,0,0.4,0.6
5721,0,0,0,0,0,0,0,0,0.4,0.6
5722,0,1,0,0,0,0,1,1,0.6,0.4
5723,0,-1,0,0,0,0,0,0,0.6,0.4
5724,0,0,0,-1,0,0,0,0,0.6,0.4
5725,0,1,0,0,0,0,0,0,0.6,0.4
5726,0,0,0,1,0,0,0,0,0.6,0.4
5727,0,0,0,1,0,0,0,0,0.6,0.4
5728,0,0,0,0,0,0,0,0,0.6,0.4
5729,0,0,0,0,0,0,0,0,0.6,0.4
5730,0,0,0,0,0,0,0,0,0.4,0.6
5731,0,0,0,1,0,0,-1,0,0.4,0.6
5732,0,0,0,0,0,0,0,0,0.2,0.8
5733,0,-1,0,0,0,0,0,0,0.2,0.8
5734,0,0,0,0,0,0,-1,-1,0.2,0.8
5735,0,0,0,0,0,0,0,0,0.4,0.6
5736,0,-1,0,0,0,0,0,0,0.2,0.8
5737,0,0,0,0,0,0,1,1,0.4,0.6
5738,0,0,0,0,0,0,1,1,0.6,0.4
5739,0,0,0,0,0,0,1,1,0.8,0.2
5740,0,0,0,1,0,0,0,0,0.8,0.2
5741,0,1,0,0,0,0,0,0,1.0,0.0
5742,0,0,0,0,0,0,0,0,0.8,0.2
5743,0,0,0,0,0,0,0,0,0.6,0.4
5744,0,0,0,0,0,0,0,0,0.4,0.6
5745,0,0,0,-1,0,0,0,0,0.2,0.8
5746,0,-1,0,0,0,0,1,0,0.0,1.0
5747,0,1,0,0,0,0,0,0,0.2,0.8
5748,0,0,0,0,0,0,0,0,0.4,0.6
5749,0,0,0,1,0,0,0,0,0.6,0.4
5750,0,1,0,0,0,0,1,1,0.8,0.2
5751,-1,-1,0,0,0,0,0,0,0.8,0.2
5752,0,0,0,-1,0,0,0,0,0.6,0.4
5753,0,-1,0,0,0,0,-1,-1,0.4,0.6
5754,0,1,0,0,0,0,0,0,0.4,0.6
5755,0,0,0,1,0,0,0,0,0.4,0.6
5756,0,0,0,-1,0,0,0,0,0.4,0.6
5757,0,0,0,-1,0,0,1,0,0.4,0.6
5758,0,0,0,0,0,0,0,0,0.4,0.6
5759,0,0,0,0,0,0,0,0,0.4,0.6
5760,0,1,0,0,0,0,1,1,0.4,0.6
5761,0,0,0,0,0,0,0,0,0.6,0.4
5762,0,0,0,1,0,0,0,0,0.8,0.2
5763,0,0,0,0,0,0,0,0,0.8,0.2
5764,0,0,0,-1,0,0,0,0,0.6,0.4
5765,0,0,0,-1,0,0,0,0,0.4,0.6
5766,0,1,0,0,0,0,0,0,0.4,0.6
5767,0,1,0,0,0,0,0,0,0.4,0.6
5768,0,0,0,1,0,0,0,0,0.6,0.4
5769,0,-1,0,0,0,0,0,0,0.6,0.4
5770,0,-1,0,0,0,0,-1,-1,0.6,0.4
5771,0,0,-1,-1,0,0,0,0,0.4,0.6
5772,0,-1,0,0,0,0,-1,-1,0.2,0.8
5773,0,0,0,0,0,0,0,0,0.2,0.8
5774,0,0,0,0,0,0,1,1,0.4,0.6
5775,0,0,0,0,0,0,0,0,0.6,0.4
5776,0,1,0,0,0,0,0,0,0.8,0.2
5777,0,-1,0,0,0,0,-1,-1,0.8,0.2
5778,0,0,0,0,0,0,0,0,0.8,0.2
5779,0,0,0,1,0,0,0,0,0.8,0.2
5780,0,0,0,-1,0,0,0,0,0.6,0.4
5781,0,-1,0,0,0,0,0,0,0.4,0.6
5782,0,0,0,0,0,0,0,0,0.4,0.6
5783,0,0,0,0,0,0,0,0,0.4,0.6
5784,0,0,0,0,0,0,0,0,0.2,0.8
5785,0,1,0,0,0,0,-1,0,0.4,0.6
5786,0,0,0,0,0,0,0,0,0.4,0.6
5787,0,1,0,0,0,0,0,0,0.6,0.4
5788,0,0,0,0,0,0,0,0,0.4,0.6
5789,0,0,1,1,0,0,0,0,0.6,0.4
5790,0,0,0,0,0,0,0,0,0.6,0.4
5791,0,0,0,0,0,0,1,1,0.8,0.2
5792,0,1,0,0,0,0,-1,0,0.8,0.2
5793,0,1,0,0,0,0,-1,0,1.0,0.0
5794,0,-1,0,0,0,0,0,0,0.8,0.2
5795,0,0,0,0,0,0,0,0,0.6,0.4
5796,0,0,0,0,0,0,0,0,0.4,0.6
5797,0,0,0,0,0,0,1,0,0.2,0.8
5798,0,0,0,0,0,0,0,0,0.2,0.8
5799,0,1,0,0,0,0,-1,0,0.4,0.6
5800,0,0,0,0,0,0,0,0,0.6,0.4
5801,0,0,0,0,0,0,0,0,0.8,0.2
5802,0,0,0,0,0,0,0,0,0.8,0.2
5803,0,0,0,0,0,0,0,0,0.6,0.4
5804,0,0,0,0,0,0,0,0,0.4,0.6
5805,0,0,0,0,0,0,-1,0,0.4,0.6
5806,0,0,0,0,0,0,-1,-1,0.2,0.8
5807,0,0,0,0,0,0,1,1,0.4,0.6
5808,0,0,0,0,0,0,-1,-1,0.4,0.6
5809,0,0,0,0,0,0,0,0,0.6,0.4
5810,0,1,0,0,0,0,1,1,0.6,0.4
5811,0,0,0,0,0,0,0,0,0.6,0.4
5812,0,0,0,0,0,0,0,0,0.4,0.6
5813,0,0,0,1,0,0,0,0,0.6,0.4
5814,0,0,0,0,0,0,0,0,0.6,0.4
5815,0,-1,0,0,0,0,-1,-1,0.4,0.6
5816,0,0,0,0,0,0,0,0,0.4,0.6
5817,0,0,0,0,0,0,0,0,0.4,0.6
5818,0,-1,0,0,0,0,0,0,0.2,0.8
5819,0,1,0,0,0,0,0,0,0.2,0.8
5820,1,1,0,0,0,0,0,0,0.4,0.6
5821,0,1,0,0,0,0,1,1,0.6,0.4
5822,0,0,0,0,0,0,0,0,0.8,0.2
5823,0,0,0,0,0,0,0,0,0.8,0.2
5824,0,-1,0,0,0,0,0,0,0.6,0.4
5825,0,0,0,0,0,0,0,0,0.4,0.6
5826,-1,-1,0,0,0,0,0,0,0.2,0.8
5827,0,0,0,0,0,0,0,0,0.2,0.8
5828,0,0,0,1,0,0,0,0,0.4,0.6
5829,0,1,0,0,0,0,0,0,0.6,0.4
5830,0,0,0,0,0,0,0,0,0.6,0.4
5831,0,0,0,0,0,0,0,0,0.8,0.2
5832,0,0,0,0,0,0,0,0,0.8,0.2
5833,0,-1,0,0,0,0,-1,-1,0.6,0.4
5834,0,0,1,1,0,0,0,0,0.6,0.4
5835,0,0,0,0,0,0,0,0,0.6,0.4
5836,0,0,0,1,0,0,-1,0,0.6,0.4
5837,0,1,0,0,1,0,0,0,0.6,0.4
5838,0,0,0,0,0,0,0,0,0.8,0.2
5839,0,0,0,0,0,0,1,1,0.8,0.2
5840,0,1,0,0,0,0,1,1,1.0,0.0
5841,0,0,0,0,0,0,1,0,0.8,0.2
5842,0,0,0,0,0,0,0,0,0.8,0.2
5843,0,0,0,0,0,0,0,0,0.6,0.4
5844,0,0,0,0,0,0,0,0,0.4,0.6
5845,0,0,0,0,0,0,-1,-1,0.2,0.8
5846,0,0,0,0,0,0,0,0,0.2,0.8
5847,1,1,0,0,0,0,0,0,0.2,0.8
5848,0,0,0,1,0,0,0,0,0.4,0.6
5849,0,0,0,0,0,0,0,0,0.6,0.4
5850,0,1,0,0,0,0,1,1,0.8,0.2
5851,0,0,0,1,0,0,-1,0,1.0,0.0
5852,0,-1,0,0,0,0,-1,-1,0.8,0.2
5853,0,0,0,0,0,0,0,0,0.8,0.2
5854,0,-1,0,0,0,0,0,0,0.6,0.4
5855,0,-1,0,0,0,0,0,0,0.4,0.6
5856,0,0,0,0,0,0,0,0,0.2,0.8
5857,1,1,0,0,0,0,0,0,0.4,0.6
5858,0,1,0,0,0,0,0,0,0.4,0.6
5859,0,0,0,0,0,0,0,0,0.6,0.4
5860,1,1,0,0,0,0,0,0,0.8,0.2
5861,0,0,0,0,0,0,1,1,1.0,0.0
5862,0,1,0,0,0,0,0,0,1.0,0.0
5863,0,-1,0,0,0,0,-1,-1,0.8,0.2
5864,0,1,0,0,0,0,0,0,0.8,0.2
5865,0,0,0,0,1,0,0,0,0.8,0.2
5866,0,0,0,0,0,0,0,0,0.6,0.4
5867,0,0,0,0,0,0,0,0,0.6,0.4
5868,0,0,0,0,0,0,0,0,0.8,0.2
5869,0,0,0,0,0,0,1,1,0.8,0.2
5870,0,1,0,0,0,0,-1,0,0.8,0.2
5871,0,-1,0,0,0,0,1,0,0.8,0.2
5872,0,1,0,0,0,0,0,0,0.8,0.2
5873,0,0,0,0,0,0,0,0,0.6,0.4
5874,0,0,0,1,0,0,0,0,0.6,0.4
5875,0,0,0,0,0,0,0,0,0.4,0.6
5876,0,0,0,0,0,0,-1,-1,0.4,0.6
5877,0,0,0,0,0,0,1,1,0.4,0.6
5878,0,-1,0,0,0,0,0,0,0.4,0.6
5879,0,0,0,0,0,0,1,1,0.4,0.6
5880,0,1,0,0,0,0,0,0,0.6,0.4
5881,0,0,0,0,0,0,0,0,0.8,0.2
5882,0,0,0,0,0,0,-1,-1,0.6,0.4
5883,0,1,0,0,0,0,1,1,0.8,0.2
5884,0,0,0,1,0,0,0,0,0.8,0.2
5885,0,0,0,0,0,0,0,0,0.6,0.4
5886,0,0,0,0,0,0,0,0,0.6,0.4
5887,0,0,0,0,0,0,0,0,0.6,0.4
5888,0,-1,0,0,0,0,-1,-1,0.4,0.6
5889,0,0,0,0,0,0,0,0,0.2,0.8
5890,0,0,0,0,0,0,1,1,0.4,0.6
5891,0,0,0,0,0,0,1,1,0.4,0.6
5892,0,0,0,0,0,0,0,0,0.6,0.4
5893,0,0,-1,-1,0,0,0,0,0.6,0.4
5894,0,0,0,0,0,0,-1,-1,0.6,0.4
5895,0,0,0,0,0,0,0,0,0.6,0.4
5896,0,0,0,0,0,0,-1,-1,,
5897,0,-1,0,0,0,0,-1,-1,,
5898,-1,-1,0,0,0,0,0,0,,
5899,0,0,0,0,0,0,0,0,,
5900,0,-1,0,0,0,0,0,0,,
5901,0,0,0,0,0,0,0,0,0.4,0.6
5902,1,1,0,0,0,0,0,0,0.6,0.4
5903,0,1,0,0,0,0,1,1,0.8,0.2
5904,1,1,0,0,0,0,0,0,0.8,0.2
5905,0,0,0,1,0,0,0,0,1.0,0.0
5906,-1,-1,0,0,0,0,0,0,0.8,0.2
5907,0,0,0,1,0,0,0,0,0.8,0.2
5908,0,0,0,0,0,0,0,0,0.6,0.4
5909,0,0,1,1,0,0,0,0,0.6,0.4
5910,0,0,1,1,1,0,0,0,0.6,0.4
5911,0,0,0,0,0,0,0,0,0.8,0.2
5912,0,1,0,0,0,0,0,0,0.8,0.2
5913,0,-1,0,0,0,0,1,0,0.8,0.2
5914,0,0,0,1,0,0,0,0,0.8,0.2
5915,0,1,0,0,0,0,0,0,0.8,0.2
5916,0,-1,0,0,0,0,0,0,0.6,0.4
5917,0,0,0,0,0,0,0,0,0.6,0.4
5918,0,1,0,0,0,0,-1,0,0.8,0.2
5919,0,-1,0,0,0,0,0,0,0.6,0.4
5920,-1,-1,0,0,0,0,0,0,0.4,0.6
5921,0,0,0,0,0,0,-1,0,0.6,0.4
5922,0,0,0,1,0,0,0,0,0.6,0.4
5923,0,-1,0,0,0,0,0,0,0.4,0.6
5924,0,-1,0,0,0,0,0,0,0.4,0.6
5925,0,-1,0,0,0,0,0,0,0.4,0.6
5926,0,0,0,1,0,0,0,0,0.4,0.6
5927,0,1,0,0,0,0,0,0,0.4,0.6
5928,0,1,0,0,0,0,0,0,0.6,0.4
5929,0,-1,0,0,0,0,1,0,0.6,0.4
5930,1,1,0,0,0,0,0,0,0.8,0.2
5931,0,0,0,1,0,0,0,0,0.8,0.2
5932,0,-1,0,0,0,0,0,0,0.6,0.4
5933,0,1,0,0,0,0,-1,0,0.6,0.4
5934,0,-1,0,0,0,0,-1,-1,0.6,0.4
5935,0,-1,0,0,0,0,-1,-1,0.4,0.6
5936,0,0,0,0,0,0,0,0,0.2,0.8
5937,0,0,0,0,0,0,0,0,0.4,0.6
5938,0,0,0,0,0,0,1,0,0.2,0.8
5939,0,0,0,0,0,0,0,0,0.4,0.6
5940,0,-1,0,0,0,0,0,0,0.4,0.6
5941,0,1,0,0,0,0,0,0,0.6,0.4
5942,0,-1,0,0,0,0,0,0,0.4,0.6
5943,0,0,0,0,0,0,0,0,0.6,0.4
5944,1,1,0,0,0,0,0,0,0.6,0.4
5945,0,0,0,1,0,0,-1,0,0.8,0.2
5946,0,0,0,0,0,0,0,0,0.6,0.4
5947,0,0,0,0,0,0,-1,-1,0.6,0.4
5948,-1,-1,0,0,0,0,0,0,0.4,0.6
5949,0,0,1,1,0,0,0,0,0.4,0.6
5950,0,1,0,0,0,0,-1,0,0.4,0.6
5951,0,0,0,0,0,0,0,0,0.4,0.6
5952,0,0,0,1,0,0,0,0,0.6,0.4
5953,0,0,0,-1,0,0,0,0,0.6,0.4
5954,0,0,0,0,0,0,0,0,0.4,0.6
5955,0,1,0,0,0,0,0,0,0.4,0.6
5956,0,0,0,0,0,0,0,0,0.6,0.4
5957,0,-1,0,0,0,0,-1,-1,0.4,0.6
5958,1,1,0,0,0,0,0,0,0.6,0.4
5959,1,1,0,0,0,0,0,0,0.8,0.2
5960,0,-1,0,0,0,0,0,0,0.6,0.4
5961,0,0,0,0,0,0,-1,-1,0.4,0.6
5962,0,0,0,1,0,0,-1,0,0.6,0.4
5963,0,0,0,0,0,0,0,0,0.4,0.6
5964,-1,-1,0,0,0,0,0,0,0.2,0.8
5965,0,0,0,0,0,0,0,0,0.4,0.6
5966,0,1,0,0,0,0,-1,0,0.6,0.4
5967,0,0,0,1,0,0,0,0,0.6,0.4
5968,0,0,0,0,0,0,0,0,0.8,0.2
5969,0,-1,0,0,0,0,0,0,0.8,0.2
5970,0,0,0,-1,0,0,0,0,0.6,0.4
5971,0,-1,0,0,0,0,-1,-1,0.4,0.6
5972,0,-1,0,0,0,0,-1,-1,0.2,0.8
5973,0,0,0,-1,0,0,0,0,0.0,1.0
5974,0,0,-1,-1,0,0,0,0,0.0,1.0
5975,0,-1,0,0,0,0,-1,-1,0.0,1.0
5976,1,1,0,0,0,0,0,0,0.2,0.8
5977,0,1,0,0,0,0,0,0,0.4,0.6
5978,0,0,0,0,-1,0,0,0,0.4,0.6
5979,0,0,0,1,0,0,0,0,0.6,0.4
5980,0,-1,0,0,0,0,0,0,0.6,0.4
5981,0,1,0,0,0,0,-1,0,0.6,0.4
5982,0,-1,0,0,0,0,-1,-1,0.4,0.6
5983,0,-1,0,0,0,0,-1,-1,0.4,0.6
5984,0,0,0,1,0,0,0,0,0.4,0.6
5985,0,-1,0,0,0,0,0,0,0.4,0.6
5986,0,-1,0,0,0,0,-1,-1,0.2,0.8
5987,0,1,0,0,0,0,-1,0,0.4,0.6
5988,0,-1,0,0,0,0,0,0,0.4,0.6
5989,0,0,0,0,0,0,0,0,0.4,0.6
5990,1,1,0,0,0,0,0,0,0.6,0.4
5991,0,-1,0,0,0,0,0,0,0.6,0.4
5992,0,0,0,0,0,0,0,0,0.4,0.6
5993,0,0,0,0,0,0,-1,-1,0.4,0.6
5994,0,-1,0,0,-1,0,-1,-1,0.2,0.8
5995,0,0,0,0,0,0,0,0,0.0,1.0
5996,0,-1,0,0,0,0,0,0,0.0,1.0
5997,0,0,0,0,0,0,0,0,0.0,1.0
5998,0,0,0,1,0,0,-1,0,0.2,0.8
5999,0,0,0,1,0,0,0,0,0.4,0.6
6000,0,0,0,1,0,0,0,0,0.6,0.4
6001,-1,-1,0,0,0,0,0,0,0.6,0.4
6002,-1,-1,0,0,0,0,0,0,0.6,0.4
6003,0,0,0,0,0,0,0,0,0.6,0.4
6004,0,0,0,1,0,0,0,0,0.6,0.4
6005,0,0,0,-1,0,0,0,0,0.4,0.6
6006,0,0,0,0,0,0,0,0,0.4,0.6
6007,0,0,-1,-1,0,0,0,0,0.4,0.6
6008,0,0,0,0,-1,0,0,0,0.2,0.8
6009,0,-1,0,0,0,0,-1,-1,0.0,1.0
6010,-1,-1,0,0,0,0,0,0,0.0,1.0
6011,0,0,0,0,0,0,-1,-1,0.0,1.0
6012,-1,-1,0,0,0,0,0,0,0.0,1.0
6013,0,0,0,1,0,0,0,0,0.2,0.8
6014,0,1,0,0,0,0,0,0,0.4,0.6
6015,0,0,0,0,0,0,0,0,0.6,0.4
6016,1,1,0,0,0,0,0,0,0.8,0.2
6017,0,-1,0,0,0,0,-1,-1,0.8,0.2
6018,0,0,0,1,0,0,-1,0,0.8,0.2
6019,-1,-1,0,0,0,0,0,0,0.6,0.4
6020,0,-1,0,0,0,0,0,0,0.4,0.6
6021,0,0,0,0,0,0,-1,-1,0.2,0.8
6022,1,1,0,0,0,0,0,0,0.4,0.6
6023,0,0,0,0,0,0,0,0,0.4,0.6
6024,1,1,0,0,0,0,0,0,0.6,0.4
6025,0,0,0,0,0,0,1,1,0.8,0.2
6026,0,0,0,0,0,0,0,0,0.8,0.2
6027,0,0,0,0,0,0,-1,0,0.8,0.2
6028,0,0,0,0,0,0,-1,-1,0.6,0.4
6029,0,-1,0,0,0,0,-1,-1,0.4,0.6
6030,0,-1,0,0,0,0,-1,-1,0.2,0.8
6031,0,0,0,0,0,0,0,0,0.2,0.8
6032,0,0,0,0,0,0,0,0,0.2,0.8
6033,0,0,0,1,0,0,-1,0,0.4,0.6
6034,1,1,0,0,0,0,0,0,0.6,0.4
6035,1,1,0,0,0,0,0,0,0.8,0.2
6036,0,-1,0,0,0,0,-1,-1,0.8,0.2
6037,0,0,0,0,0,0,0,0,0.6,0.4
6038,0,-1,0,0,0,0,-1,-1,0.4,0.6
6039,0,1,0,0,0,0,-1,0,0.4,0.6
6040,0,-1,0,0,0,0,0,0,0.2,0.8
6041,0,-1,0,0,0,0,0,0,0.2,0.8
6042,0,0,0,0,0,0,-1,-1,0.2,0.8
6043,1,1,0,0,0,0,0,0,0.4,0.6
6044,0,0,0,0,0,0,0,0,0.4,0.6
6045,0,0,0,0,0,0,0,0,0.6,0.4
6046,0,0,0,0,0,0,0,0,0.8,0.2
6047,0,-1,0,0,0,0,0,0,0.8,0.2
6048,0,0,0,1,0,0,0,0,0.8,0.2
6049,0,0,0,1,0,0,0,0,0.8,0.2
6050,0,-1,0,0,0,0,0,0,0.6,0.4
6051,0,0,0,0,0,0,-1,-1,0.4,0.6
6052,0,0,0,0,0,0,0,0,0.4,0.6
6053,1,1,0,0,0,0,0,0,0.4,0.6
6054,1,1,0,0,0,0,0,0,0.4,0.6
6055,0,0,0,1,0,0,-1,0,0.6,0.4
6056,1,1,0,0,0,0,0,0,0.8,0.2
6057,0,0,0,0,0,0,-1,0,1.0,0.0
6058,0,-1,0,0,0,0,-1,-1,0.8,0.2
6059,0,0,1,1,0,0,0,0,0.8,0.2
6060,-1,-1,0,0,0,0,0,0,0.6,0.4
6061,0,0,0,1,0,0,0,0,0.6,0.4
6062,-1,-1,0,0,0,0,0,0,0.4,0.6
6063,0,0,0,1,0,0,0,0,0.6,0.4
6064,-1,-1,0,0,0,0,0,0,0.4,0.6
6065,0,0,0,0,0,0,0,0,0.4,0.6
6066,0,0,0,1,0,0,-1,0,0.4,0.6
6067,0,0,0,0,0,0,0,0,0.4,0.6
6068,0,0,0,0,0,0,0,0,0.2,0.8
6069,1,1,0,0,0,0,0,0,0.4,0.6
6070,0,0,0,0,0,0,0,0,0.6,0.4
6071,0,0,0,1,0,0,0,0,0.6,0.4
6072,0,0,0,0,0,0,0,0,0.8,0.2
